id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1952395717,AANONSEN,DEBORAH,WARFARIN SODIUM,344.57
1952395717,AANONSEN,DEBORAH,ZETIA,16639.75
1952395717,AANONSEN,DEBORAH,ZOLPIDEM TARTRATE,930.62
1861585366,AARABI,ALEXANDER,AMOXICILLIN,112.98
1861585366,AARABI,ALEXANDER,HYDROCODONE-ACETAMINOPHEN,92.18
1407840184,AARANSON,R,ACETAMINOPHEN-CODEINE,122.58
1407840184,AARANSON,R,CICLOPIROX,301.72
1407840184,AARANSON,R,CLOTRIMAZOLE-BETAMETHASONE,540.53
1407840184,AARANSON,R,GENTAMICIN SULFATE,278.78
1407840184,AARANSON,R,HYDROCODONE-ACETAMINOPHEN,289.07
1407840184,AARANSON,R,NABUMETONE,235.9
1407840184,AARANSON,R,SILVER SULFADIAZINE,185.0
1407840184,AARANSON,R,SSD,170.41
1407840184,AARANSON,R,SULFAMETHOXAZOLE-TRIMETHOPRIM,228.68
